# id|name|slot|value|gold|xp|flags|requirements|rewards|accept_requirements
10016|BallyCool's Generosity Coins|579|2|0|0|O|85296:1:1:Stolen Bag of Coins|66486:2:0:Generosity Coin|
10017|As Above, So Below|-1|0|2000|5000||89743:1:1:Clock Hands|89744:1:0:Chrono Bauble|
10018|Frostspinner's Web|-1|0|2000|4000||90884:1:1:Spider Spinner|90976:1:0:Frozen SpiderSilk,90976:2:0:Frozen SpiderSilk,90976:3:0:Frozen SpiderSilk|
10019|Image of Nulgath|-1|0|5000|10000||91024:1:0:Dirtlicker's Reward,91025:1:0:Crag and Bamboozle's Reward,91026:1:0:Death's Head Reward,91022:1:0:ArchFiend DragonKnight's Reward,91023:1:0:Klunk's Reward|87312:1:0:Fiendish Zweihander of Bhamud,87313:1:0:Fiendish Zweihanders of Bhamud|75978:0:0:Doomed Extract,83499:0:0:Void Remnant,69045:0:0:Spoils of War,6375:0:0:Nulgath Armor
10020|Maw of the Void|-1|0|10000|20000||40640:1:0:Hot Mama,4769:175:0:Tainted Gem,29464:1:0:Adventus Wolf,54650:1:0:Borgar,75776:1:0:Abyssal Makai,5356:40:0:Essence of Nulgath,6142:1:0:Dark Makai of Nulgath|87309:1:0:Fiend's Creed Blades,87308:1:0:Fiend's Creed Blade|
10021|Sole Blood Blade|-1|0|0|0||4866:1:0:The Secret 1|83321:1:0:Sole Bloodletter of Nulgath|5049:0:0:Bloodletter of Nulgath
10022|Sole Empowered Blood Blade|-1|0|1000000|1000000||4769:350:0:Tainted Gem,4866:1:0:The Secret 1,4771:500:0:Diamond of Nulgath,70440:25:0:Nulgath Insignia,4770:200:0:Dark Crystal Shard,4862:1:0:Voucher of Nulgath (non-mem)|83322:1:0:Empowered Sole Bloodletter|83321:0:0:Sole Bloodletter of Nulgath
10023|Empty Eyes|540|21|6000|28000|O|91118:12:1:Blackened Eyes||
10024|Infectious Sleep|540|22|6000|28000|O|91119:12:1:Faded Brand||
10025|Cadaveric Spasm|540|23|0|5000|O|91120:5:1:Conceal Spines,91121:1:1:Investigate Expeditioner||
10026|Nihil Scholars|540|24|6000|28000|O|91122:4:1:Magus Tomes||
10027|Id and Superego|540|25|0|5000|O|91124:1:1:Talk to Carnage,91123:1:1:Talk to Jadzia||
10028|Sleepflying|540|26|6000|28000|O|91125:3:1:Void Heart,91126:1:1:Place Candles||
10029|Battle-Weary|540|27|6000|28000|O|91128:5:1:Purified Bones,91127:15:1:Blunt Blade||
10030|Self-Destructive Spell|540|28|6000|28000|O|91129:15:1:Obliteration Rune,91130:1:1:Cleanse Expeditioner||
10031|Allure of the Void|540|29|12000|56000|O|91136:1:1:Oblivion's Herald Defeated||
10032|Zheleznymi Zubami|-1|0|10000|100000||91131:1:1:Rotten Teeth|83129:1:0:Fiendish Dracomancer Claws,83121:1:0:Fiendish Dracomancer Tail,83118:1:0:Fiendish Dracomancer,83124:1:0:Dracolich Bone Blade,83126:1:0:Fiendish Dragonbone Scythe,83128:1:0:Fiendish Dracomancer Claw,83120:1:0:Fiendish Dracomancer Helm,83123:1:0:Fiendish Dracomancer Wings and Tail,83122:1:0:Fiendish Dracomancer Wings,83127:1:0:Fiendish Dracomancer Armaments,83125:1:0:Dracolich Bone Blades,83119:1:0:Fiendish Dracomancer Horns,13032:100:0:Archfiend's Favor,13205:100:0:Nulgath's Approval|
10033|Nothing There|540|29|2500|5000||91132:8:1:Empty Carcass,91133:8:1:Honeycomb Flesh,91134:1:1:Obsidian Bone Shard|91135:1:0:Geode of Oblivion|
10034|Dragon’s Gauntlet|-1|0|300|600||91155:1:1:Black Tortoise Defeated,91156:1:1:White Tiger Defeated,91157:1:1:Red Bird Defeated,91158:1:1:Blue Dragon Defeated|80045:1:0:Veridigar House Guard|
10036|Indignant Stubbornness|584|1|6000|30000|O|91246:12:1:Pale Pelt,91247:1:1:Talk to Carnage||
10037|Over the Edge|584|2|0|5000|O|91248:5:1:Gather Sinew,91249:1:1:Place Rope||
10038|Restless Pride|584|3|6000|30000|O|91250:6:1:Primordial Ooze||
10039|Greywater|584|4|6000|30000|O|91252:2:1:Soiled Contract,91251:4:1:Gray Meat||
10040|A Fiendish Waste|584|5|9000|45000|O|91253:1:1:Withered Remains||
10041|Inevitable Departure|584|6|0|5000|O|91254:3:1:Examine Candles,91255:1:1:Find Lost Expeditioner||
10042|Emptiness Embodied|584|7|6000|30000|O|91256:6:1:Magus' Darkness||
10043|Ice Ages Past|584|8|6000|30000|O|91257:6:1:Fiend's Antlers||
10044|Stirring Darkness|584|9|6000|30000|O|91258:6:1:Magus' Gray Soul,91259:3:1:Ettin Core||
10045|Remember to Breathe|584|10|12000|6000|O|91260:1:1:Archfiend Oblivion Defeated||
10046|Going Through the Motions|584|10|2500|5000||91261:6:1:Fiend Shard Dust,91262:6:1:Rotten Branch,91263:1:1:Oblivion Ring|91264:5:0:Null Contract,91264:3:0:Null Contract,91264:2:0:Null Contract,91264:1:0:Null Contract|
10047|A Grain of Dirt|-1|0|10000|10000||4723:25:0:Unidentified 10|91358:1:0:Pearl of Nulgath|91496:0:0:Malakai's Katana Pet
10048|The Enforcer's Adornments|-1|0|20000|20000||4771:250:0:Diamond of Nulgath,13205:1000:0:Nulgath's Approval,13015:1:0:Wings of Revontheus,13032:1000:0:Archfiend's Favor,4762:1:0:Unidentified 13,4861:1:0:Voucher of Nulgath,91358:2:0:Pearl of Nulgath|91492:1:0:Contract Enforcer Wings,91491:1:0:Contract Enforcer Horns|91496:0:0:Malakai's Katana Pet
10049|The Enforcer's Armaments|-1|0|20000|20000||4769:150:0:Tainted Gem,4762:1:0:Unidentified 13,91358:3:0:Pearl of Nulgath,6136:35:0:Gem of Nulgath,5050:1:0:Random Weapon of Nulgath,83086:1:0:Bloodletter Katana|91494:1:0:Katanas of Renunciation,91493:1:0:Katana of Renunciation|91496:0:0:Malakai's Katana Pet
10050|The Contract Enforcer|-1|0|50000|50000||4770:100:0:Dark Crystal Shard,33270:1:0:Shadow Legacy of Nulgath,57447:1:0:Unmoulded Fiend Essence,4762:3:0:Unidentified 13,22332:25:0:Blood Gem of the Archfiend,5357:5:0:Totem of Nulgath,91358:4:0:Pearl of Nulgath,91359:1:0:Dage's Contract|91224:1:0:Contract Enforcer of Nulgath|91496:0:0:Malakai's Katana Pet,91491:0:0:Contract Enforcer Horns,91492:0:0:Contract Enforcer Wings,91493:0:0:Katana of Renunciation,91494:0:0:Katanas of Renunciation
10052|Head Hunter|-1|0|2500|10000||91620:1:1:Colossal Trophy|91621:1:0:Primarch's Trophy|47404:0:0:SoulKeeper Blade
10053|Hit List|497|15|5000|7500||91624:1:1:Eldritch Amalgamation's Strained Eye,91625:2:1:Book Wyrm's Wretched Vein,91626:12:1:Eldritch Parasite's Infested Arteries,91622:3:1:Covetous Disgrace's Mangled Rib,91623:5:1:Mutilated Atrocity's Dismembered Winglet|91585:1:0:Diabolical Shadowhunter Muffler,91588:1:0:Diabolical Coffin,91581:1:0:Diabolical ShadowHunter Scarf,91578:1:0:Diabolical ShadowHunter,91586:1:0:Ornate Diabolical Wings,91580:1:0:Diabolical Sharpshooter Visage,91589:1:0:Diabolical Coffins,91579:1:0:Diabolical Sharpshooter Morph,91590:1:0:Diabolical Gatling Gun,91582:1:0:Diabolical ShadowHunter Kerchief,91587:1:0:Diabolical Burial Spade,91584:1:0:Diabolical Respirator Mask,91583:1:0:Diabolical Raven Mask|
10054|Life Keeps Its Lemons|181|10|5000|5000||91627:10:1:Lemon Lard,91628:10:1:Slime Gelatin,91629:1:0:SN.O.W. Ice|91643:1:0:Lemon,91638:1:0:Astro Seer Flame Morph,91642:1:0:Stellar Quasar,91639:1:0:Astro Seer Visage,91637:1:0:Astro Seer,91641:1:0:Astro Seer Flame Visage,91640:1:0:Astro Seer Morph|
10055|The Beast Twitches|436|10|5000|5000||91544:10:1:Weapon Handle Piece,91545:1:1:Icy Aura,91543:1:1:Zweinichthirsch's Cold Breath|91548:1:0:Reversed AeroFrost Katana,91546:1:0:AeroFrost Katana,91549:1:0:Reversed Dual AeroFrost Katanas,91547:1:0:Dual AeroFrost Katanas|
10056|Xionghuang Remedy|502|13|1500|3000||91632:8:1:Kappa Spirits,91631:8:1:Funa-Yurei Powder|91947:3:0:Miko's Blessing,91947:2:0:Miko's Blessing,91947:5:0:Miko's Blessing|
10057|Calabash Elixir|502|14|1500|4000||91633:1:1:Xiandan Elixir|91947:1:0:Miko's Blessing|
10058|Duàn Qiáo|502|15|1500|3000||91634:14:1:Oni's Charm|91947:3:0:Miko's Blessing|
10059|Sangharama's Blessing|502|16|2000|6000||91635:21:1:Shadow Menpo|91947:6:0:Miko's Blessing|
10060|Lady Suzhen|502|17|2000|5000||91636:1:1:Snake's Pearl|91948:1:0:Pearlescent Scale|
10061|Mysterious Blade of Awe|123|8|5000|10000||60594:1:0:Ultimate Good Sword|91713:1:0:Hallowed Blade Of Awe,91712:1:0:Venerable Blade Of Awe|
10062|Live Decor|586|1|3000|15000|O|91930:10:1:Caged Moth||
10063|A Past Storm|586|2|0|4000|O|91932:1:1:Talk to Nythera,91931:1:1:Talk to Warlic||
10064|Employee Sniping|586|3|3000|15000|O|91933:10:1:Knight's Candy Heart||
10065|Auntie Celeste|586|4|0|4000|O|91934:1:1:Talk to Lady Celestia||
10066|A Cold Reception|586|5|4500|22500|O|91935:1:1:Hogtied Galanoth||
10067|Lethal Lethe|586|6|0|4000|O|91936:1:1:Talk to Rand||
10068|Missing Orpheus|586|7|3000|15000|O|91937:10:1:Mourner's Tag||
10069|Mentor and Student|586|8|0|4000|O|91938:1:1:Talk to Nulgath,91939:1:1:Talk to Dage||
10070|Rosy Hues|586|9|3000|15000|O|91940:6:1:Rose Powder,91941:6:1:Love Pendant||
10071|Oubliable|586|10|6000|30000|O|91942:1:1:Oubliette Defeated||
10072|Ce N'est Rien!|586|10|2000|5000||91944:6:1:Love Knight's Card,91945:1:1:Oubliette's Tentacle,91943:6:1:Pink Fluff|91946:1:0:Lovely Laurel|
10073|Revoked Devotion|367|9|8000|36000|O|92069:12:1:Mage's Eyes||
10074|Reverence is Fear|367|10|0|5000|O|92070:5:1:Rescue Celestials||
10075|Incidental Fall|367|11|12000|54000|O|92071:1:1:Malxas' Wings||
10076|Knight-Erratic|367|12|8000|36000|O|92072:12:1:Knight's Horn||
10077|Terrified Terrors|367|13|0|5000|O|92073:5:1:Find Cowering Infernals||
10078|Eudaimonia|367|14|12000|54000|O|92178:1:1:Akh-a's Halo,92179:1:1:Maah-na's Halo||
10079|Giver and Redeemer|367|15|0|5000|O|92075:6:1:Shed Feathers||
10080|Losing the Cause|367|16|8000|36000|O|92076:8:1:Mage's Hood||
10081|Azalith the Disavowed|367|18|16000|72000|O|92078:1:1:Azalith Defeated||
10082|Wretched Limbo|367|18|2500|5000||92080:4:1:Hybrid Feathers,92081:1:1:Azalith's Horn,92079:8:1:Knight's Broken Halo|92180:1:0:Divine Down|
10083|Building Doubts|367|17|8000|36000|O|92077:4:1:Infernal Emblem||
10084|Out of Love|262|9|300|500||92089:14:1:Romantics “Talked” To,92090:10:1:Baristas “Talked” To|92092:1:0:Big Daddy's Cupig Guest,92091:1:0:Sweetest Cupig Pet|
10085|Fallen Feathers|367|19|9000|38000|O|92093:14:1:Pegasus Horn||
10086|Seven Heavens|367|20|9000|38000|O|92094:14:1:Purified Wings||
10087|Omniscient Judgement|367|21|0|5000|O|92095:7:1:Close Eyes||
10088|Rapturous Ascent|367|22|9000|38000|O|92096:10:1:Infernal Flame,92097:5:1:Golden Horn||
10089|Broken Stoicism|367|23|13500|57000|O|92098:1:1:Fallen Arthelyn Defeated||
10090|Bitter Blessing|367|24|9000|38000|O|92099:3:1:Rekindled Halo||
10091|Life and Spirits|367|25|9000|38000|O|92100:1:1:Life's Light,92101:1:1:Spirits' Breath||
10092|On Your Time|367|26|13500|57000|O|92102:1:1:Time's Array||
10093|Rapid Metanoia|367|27|9000|38000|O|92103:3:1:Eudae's Phronesis||
10094|Filial Impiety|367|28|27000|114000|O|92104:1:1:Aranx; Nightstar Defeated||
10095|Celestial Dianoia|367|28|2500|5000||92105:3:1:Eudae Metanoia,92106:1:1:Avatar of Time's Hand,92107:1:1:Nightstar|92108:1:0:Infernal Down|
10096|Luctus in Perpetuum|367|29|0|2000000||61043:35:0:Gold Voucher 500k,92108:50:0:Infernal Down,72102:1:0:The Divine Will,79753:35:0:Duo's Dinner,79754:35:0:Cervus Dente,79755:35:0:Infernal Incantation,79756:35:0:Scythe Shard,79757:20:0:Champion's Seal|92062:1:0:Celestial of Mysteries,92066:1:0:Archangel of Mysteries Companion|92064:0:0:Archangel of Mysteries Helm,92065:0:0:Archangel of Mysteries Wings,92063:0:0:Archangel of Mysteries
10097|All-Seeing Argus|-1|0|5000|10000||92245:1:1:Argus' Eye|92395:1:0:Argus' Iris|
10098|Catch-Up Work|587|1|2000|4000||92246:21:1:Legionnaire's Account|92396:1:0:Underworld Linen|
10099|Underworld Judicial System|587|2|2000|5000||92248:1:1:Minos' Scylla,92249:1:1:Rhadamanthys' Asterion,92247:1:1:Aeacus' Marrow|92396:3:0:Underworld Linen|
10100|Dry Dog Food|587|3|2000|4000||92250:15:1:Cerberus Pup Collar|92397:1:0:River Glowstone|
10101|Hydra-olics|587|4|2000|4000||92251:9:1:Hydra Head|92397:3:0:River Glowstone|
10102|The Castle's Crown|-1|0|5000|10000||41891:1:0:Laurel Crown,48412:1:0:Northern Crown,40869:1:0:Cecily's Crown,30748:1:0:Imbalanced Crown,13374:1:0:King Klunk's Crown,20671:1:0:Chaos King Crown|87315:1:0:Raven's Curse Scythe,87316:1:0:Crowned Axes of the Underworld|34143:0:0:Legion Castle
10103|Image of Dage|-1|0|5000|10000||92258:1:0:Thanatos' Soul,92259:1:0:Laken's Soul,92260:1:0:Envy's Soul,92261:1:0:Wilhelm's Soul,92262:1:0:Underfiend's Soul|87311:1:0:Hateful Goliaths,87310:1:0:Hateful Goliath|59992:0:0:Indulgence,28835:0:0:Ultimate Lich King,77003:0:0:Rune of Radiance,29883:0:0:Palace Map
10104|Bonus Quest: Soul Food|-1|0|500|500||92264:10:1:Void Knight Sword Fragment,92265:3:1:Void Wyrm Essence,92263:10:1:Void Energy|43061:1:0:Paragon Greatsword BattleGear|
10105|Legion Traditions|395|21|7500|35000|O|92379:15:1:Warrior's Reverence||
10106|Two-Faced Reflection|395|22|0|5000|O|92380:1:1:Talk to Virgil||
10107|Past Disturbed|395|23|7500|35000|O|92381:15:1:Wraith Appeased||
10108|Atlas Lies in Wait|395|24|0|5000|O|92382:1:1:Talk to Maleagant||
10109|Preparedness Next to Godliness|395|25|7500|35000|O|92384:1:1:Talk to Elodie,92383:9:1:Knight's Soul Residue||
10110|Golden Youth|395|26|7500|35000|O|92385:9:1:Mage's Soul Residue,92386:1:1:Talk to Coelho||
10111|Old Souls|395|27|7500|35000|O|92388:6:1:Mage's Tally,92387:6:1:Knight's Tally||
10112|Dis-graces|395|29|7500|35000|O|92390:18:1:Wrath Head||
10113|Lord of Scars|395|30|15000|70000|O|92391:1:1:Slaine Defeated||
10114|Digging Too Deep|395|28|0|5000|O|92389:1:1:Talk to Yara||
10115|You and Your Chain|395|30|2500|5000||92392:6:1:Atlas Citizenship,92393:12:1:Wrath Scar,92394:1:1:Slaine's Barbed Chain|92257:4:0:Broken Chain,92257:7:0:Broken Chain,92257:1:0:Broken Chain,92257:10:0:Broken Chain|
10116|Knight's Honor|588|1|8000|37000|O|92516:9:1:Knight's Head,92517:1:1:Survey Streets||
10117|Drawn Light|588|2|0|5000|O|92520:1:1:Talk to Gertrude,92518:1:1:Talk to Yara,92519:1:1:Talk to Coelho Jr.||
10118|Sterile Life|588|3|8000|37000|O|92521:9:1:Mage's Mana Flask||
10119|Lost Generations|588|4|0|5000|O|92522:1:1:Find Catacombs,92523:1:1:Read Coelho's Logs||
10120|The Snitch|588|5|12000|55500|O|92524:1:1:Coelho Defeated||
10121|Atlantides' Eve|588|6|0|5000|O|92525:1:1:Talk to Misaru,92526:1:1:Talk to Arethusa,92527:1:1:Find Castle Gates||
10122|Lowly Form|588|7|8000|37000|O|92528:6:1:Leo's Soul||
10123|Enduring Sacrilege|588|8|8000|37000|O|92529:6:1:Elite's Insignia||
10124|Blood of the Hesperides|588|9|8000|37000|O|92530:4:1:Leo's Mane,92531:4:1:Elite's Rose||
10125|Prota Sparasso|588|10|16000|74000|O|92532:1:1:Ladon Defeated||
10126|Inhuman Children of Man|588|10|2500|5000||92533:6:1:Leo's Fang,92534:6:1:Elite Pedigree,92535:1:1:Ladon's Golden Apple|92727:1:0:Atlas Lion Pelt|
10127|Between Two Worlds|588|11|0|5000|O|92684:1:1:Talk to Yara,92685:1:1:Talk to Slaine||
10128|Exodus of Dust|588|12|9000|40000|O|92686:9:1:Knight's Skull,92687:9:1:Mage's Skull||
10129|Impeccable Judgement|588|13|13500|60000|O|92688:1:1:Ladon's Shreds,92689:4:1:Rend Scholar||
10130|Koinà Tà Phílon|588|14|0|5000|O|92690:1:1:Talk to Rand,92691:1:1:Examine Sarcophagus||
10131|What Walks Ought to Crawl|588|15|9000|40000|O|92692:8:1:Leo Heart,92693:4:1:Rend Civilian||
10132|Vene Vidi Vici|588|16|9000|40000|O|92694:8:1:Elite's Skull,92695:1:1:Talk to War||
10133|Exocannibalism|588|17|9000|40000|O|92696:4:1:Executioner's Skull||
10134|Condemnatio Purgatorio|588|18|9000|40000|O|92697:21:1:Soul Condemned,92698:4:1:Erase Citizen||
10135|Miserum Votum|588|19|13500|60000|O|92700:1:1:Talk to Maleagant,92699:1:1:Arethusa's Crown||
10136|Dante to Beatrice|588|20|27000|120000|O|92701:1:1:King Zedek Defeated||
10137|Oh Anima Effimera|588|20|5000|10000||92702:1:1:Atlas Lion's Crown|82819:1:0:Atlas Regalia|
10138|Impress the Militia|-1|0|1000|1000||91075:1:1:Dire Razorclaw's Horn|55314:1:0:Militia Merit|
10139|Extended Vacation|590|1|0|50000|O|17585:1:0:Blade of Awe,56723:1:0:Dragon of Time Armor,1286:1:0:Cottage,92777:189:0:Goat Bone,92778:1:0:Necronomnomicon,61043:2:0:Gold Voucher 500k|92935:1:1:???|
10140|Cheeseburger Lover|590|1|0|0|O|92777:1:0:Goat Bone|92935:1:1:???|30002:0:0:Undead Goat
10143|Eat Grass|590|2|0|0|O|92779:1:1:Grass Eaten|92497:6:0:Goatfield Grass|
10144|Run Around|590|3|0|0|O|92780:1:1:Ran Around||
10145|Milking|590|4|0|0||92782:1:1:Not a chance||92781:0:1:NOPE
10146|Undying Fealty|588|20|200000|200000||60057:20:0:Essence of Treachery,92257:150:0:Broken Chain,82819:20:0:Atlas Regalia,60054:20:0:Essence of Wrath,92727:20:0:Atlas Lion Pelt,60056:20:0:Essence of Violence,6521:5000:0:Legion Token,60041:20:0:Beast Soul|92622:1:0:Sin of the Undying|
10147|Sin of the Underworld|-1|-1|1000000|1000000||47344:1:0:Wrath of the Legion Blade,84610:1:0:Fatal Keraunos,60059:1:0:Dual Legion Soul Devourers,5637:1:0:Undead Champion Blade,6521:25000:0:Legion Token,68426:30:0:Dage the Evil Insignia,53867:1:0:Yami no Ronin Katana,6333:1:0:Corrupted Dragon Slayer|92623:1:0:Sin Of The Underworld|92622:0:0:Sin of the Undying
10148|Classic Original|589|1|2500|10000|O|92874:1:1:Grenwog Ears||
10149|Sweet Buckteeth|589|2|3000|12000|O|92875:1:1:Sugar Ears||
10150|Tastes Like Chicken|589|3|3500|14000|O|92876:1:1:Draconic Ears||
10151|Jurassic Instinct|589|4|4000|16000|O|92877:1:1:Jurassic Ears||
10152|Rapid Cycling|589|5|4500|18000|O|92878:1:1:Elixir Ears||
10153|Free Cabdury|589|6|5000|20000|O|92879:1:1:Cabdury Pacified||
10155|Goated Accessories|-1|0|1000|2000||92934:1:1:Mega-Goat Defeated|89248:1:0:Sheep Pillow,92939:1:0:Carmel Goat Guard,92990:1:0:Charming Sheep Visage,92943:1:0:Sheepish Cysero Morph,92937:1:0:Zorbak's Got Yer GOAT,92992:1:0:Horned Charming Sheep Visage,92938:1:0:Black Market GOAT,92936:1:0:Fainting Goat Guard,93006:1:0:Shepherd's Dulcet Knives,92994:1:0:Curled Sheep Horns Visage,92991:1:0:Horned Charming Sheep Morph,92989:1:0:Charming Sheep Morph,89250:1:0:Sheep Plushie,93005:1:0:Shepherd's Dulcet Knife,92942:1:0:Sheepish Kawaii Cysero Morph,93007:1:0:Dreamy Fluff Pillow,92940:1:0:Chaorrupted Goat Guard,89251:1:0:Sheep Plushies,92986:1:0:Woolly Wonder,93008:1:0:Shepherd's Euphonious Utensils,92993:1:0:Curled Sheep Horns Morph,93000:1:0:Shepherd's Tuning Harps,89249:1:0:Sheep Pillows,92999:1:0:Shepherd's Tuning Harp|
10156|Perfect Practice|591|1|500|500||92944:5:1:Grunt's Tooth,92945:1:1:Hunter's Tooth|3368:1:0:Wizard Armor Enhancement|
10157|Grateful Guru|591|2|600|600||92946:4:1:Trobble Fluff,92947:4:1:Leatherwing Feathers|3341:1:0:Wizard Cape Enhancement,3314:1:0:Wizard Helm Enhancement|
10158|Magitech|591|3|700|700||92948:6:1:Dwakel Contraption|3287:1:0:Wizard Weapon Enhancement|
10159|Trial by Fire|591|4|1500|1500|O|92949:5:1:Guard's Helm,92950:1:1:Captain's Hood|17185:1:0:CLASS Boost! (20 min)|
10160|Pinch Your Nose|592|1|500|500||92952:5:1:Frogzard Glands,92951:5:1:Slime Goo|3476:1:0:Healer Armor Enhancement|
10161|Small Doses|592|2|600|600||92953:4:1:Spider Venom,92954:4:1:Wolf's Blood|3449:1:0:Healer Cape Enhancement,3422:1:0:Healer Helm Enhancement|
10162|Chaotic Seedbed|592|3|700|700||92956:1:1:Chaorrupted Bear Innards,92955:5:1:Chaorrupted Wolf Innards|3395:1:0:Healer Weapon Enhancement|
10163|Dark's Embrace, Sacred Space|592|4|1500|1500|O|92957:1:1:Earth Elemental Powder|17185:1:0:CLASS Boost! (20 min)|
10164|Beginner's Hurdle|593|1|500|500||92958:6:1:Fish Head|3044:1:0:Fighter Armor Enhancement|
10165|Berserker Break|593|2|600|600||92959:5:1:Berserker Bone Dust|2990:1:0:Fighter Helm Enhancement,3017:1:0:Fighter Cape Enhancement|
10166|Path of the Warrior|593|3|1500|1500||92960:1:1:Thrax Ironhide's Helm|2961:1:0:Fighter Weapon Enhancement|
10167|Stone Will|593|4|800|800|O|92961:1:1:Ogug's Stoneaxe|17185:1:0:CLASS Boost! (20 min)|
10168|Serious Stealth|594|1|500|500||92962:6:1:Horc Pouch|3152:1:0:Thief Armor Enhancement|
10169|Shady Snooping|594|2|600|600||92963:6:1:Battleunder Finger Bones|3125:1:0:Thief Cape Enhancement,3098:1:0:Thief Helm Enhancement|
10170|Stomping Grounds|594|3|700|700||92964:6:1:Wraith's Trinket|3071:1:0:Thief Weapon Enhancement|
10171|Swift Shadow|594|4|1500|1500|O|92965:1:1:Bone Terror's Seal|17185:1:0:CLASS Boost! (20 min)|
10172|Chaos Reigned|595|1|2000|5000||93068:8:1:Stalker's Eye,93069:8:1:Terrasite's Maw||
10173|Fireproofing|595|2|2000|5000||93070:1:1:Shadefire Flame||
10174|Fishy-men Business|595|3|2000|5000||93072:8:1:Fisherman's Hook,93071:8:1:Sharkbait Chunk||
10175|Baleful Morals|595|4|2000|5000||93073:8:1:Paladin's Apology,93074:8:1:Knight's Apology||
10176|Nainhdeil|595|5|2000|5000||93076:8:1:Wraith Exorcised,93075:8:1:Undead Exorcised||
10177|Oxford Degree in Beatdowns|595|6|2500|10000||93077:1:1:Warlord Harley Defeated|93193:1:0:Harley's Reinforced Steel|
10178|Potion Pandamonium|-1|-1|500|500||92776:10:1:Bamboo Essence,93066:1:1:Witch's Guidance,92941:5:1:Ice Bear Fur|24536:1:0:Panda Body,24535:1:0:Panda Scowl,24534:1:0:Panda Happy|
10179|Drosanthemum|596|1|0|0||93136:1:1:Find Tree of Life,93135:1:1:Find Dew Drop|93126:1:0:Dew Drop's Testimony|
10180|String of Turtles|596|2|500|1500||93137:5:1:Red Shells|93127:1:0:Red Shell's Story,93343:1:0:The Garden's Sphere,93250:1:0:Golden Zinnia Vines,93249:1:0:Golden Bough,93254:1:0:Garden of Herbs|
10181|Aconite|596|3|500|1500||93138:5:1:Karasu Plucked,93139:1:1:Cloister Consulted|93128:1:0:Cloister's Tale,93258:1:0:Flowering Arbor,93349:1:0:Thawsprout Staff,93259:1:0:Natural Circle|
10182|Blood Red Carnations|596|4|0|0||93140:1:1:Graves Excavated|93129:1:0:Letter to Grave Robbers|93128:0:0:Cloister's Tale
10183|Cottongrass|596|5|500|1500||93141:8:1:Golem's Snow|93130:1:0:An Invisible Trail,93256:1:0:Herb Cluster|
10184|Hebeloma Aminophilum|596|6|1000|3000||93144:8:1:Empty Critter,93142:1:1:Discover Expeditioner,93143:1:1:Discover Last Words|93131:1:0:Aria's Notes,93253:1:0:Amaranth Bed,93248:1:0:Burning Pyre,93255:1:0:Patch of Nature|
10185|Annual Mercury|596|7|1000|3000||93145:14:1:Silver Snakes|93132:1:0:Quicksilver Tongue,93344:1:0:Natural Jade Cleaver,93345:1:0:Natural Jade Cleavers|
10186|Gorshka Maika|596|8|1000|3000||93146:1:1:Zakhvatchik's Red Thread|93133:1:0:Harmonious Red String,87067:1:0:Dornröschen,93347:1:0:Cleavers of the Lone Tree,93346:1:0:Cleaver of the Lone Tree,87069:1:0:Rose Carabosse,93348:1:0:Cleavers of the Wild,87066:1:0:Terrane's Protection,87065:1:0:Rosenschwert Helm,87068:1:0:Dual Dornröschen|
10187|Alchemilla|596|9|1000|3500||93147:1:1:Gold Rose Petal|93134:1:0:Gold Petal,87061:1:0:Rosenschwert Knight Hair,93885:1:0:Anomaly of Nature,87060:1:0:Rosenschwert Knight,87063:1:0:Rosenschwert Knight Morph,93464:1:0:Forest Tender Blade,87064:1:0:Rosenschwert Knight Visage,87062:1:0:Rosenschwert Knight Locks|
